location,year,management,fertilization,product,yield
rakican,2009,C,N2,biomass,18.844
rakican,2009,C,N3,biomass,19.84
rakican,2010,A,N0,biomass,11.652000000000001
rakican,2010,A,N3,biomass,15.453
rakican,2010,B,N0,biomass,14.504999999999999
rakican,2010,B,N1,biomass,17.62
rakican,2010,B,N2,biomass,19.664
rakican,2010,B,N3,biomass,17.463
rakican,2010,C,N0,biomass,10.195
rakican,2010,C,N1,biomass,15.905000000000001
rakican,2010,C,N2,biomass,14.486
rakican,2010,C,N3,biomass,16.795
rakican,2011,A,N0,biomass,10.097999999999999
rakican,2011,A,N3,biomass,18.086
rakican,2011,B,N0,biomass,15.925999999999998
rakican,2011,B,N1,biomass,18.259999999999998
rakican,2011,B,N2,biomass,18.849
rakican,2011,B,N3,biomass,20.046999999999997
rakican,2011,C,N0,biomass,10.677
rakican,2011,C,N1,biomass,14.016
rakican,2011,C,N2,biomass,17.625
rakican,2011,C,N3,biomass,16.4
rakican,2012,A,N0,biomass,13.667000000000002
rakican,2012,A,N3,biomass,11.898
rakican,2012,B,N0,biomass,13.998999999999999
rakican,2012,B,N1,biomass,13.716000000000001
rakican,2012,B,N2,biomass,17.511000000000003
rakican,2012,B,N3,biomass,15.827
rakican,2012,C,N0,biomass,11.53
rakican,2012,C,N1,biomass,13.222999999999999
rakican,2012,C,N2,biomass,15.473
rakican,2012,C,N3,biomass,17.067999999999998
rakican,2013,A,N0,biomass,3.8609999999999998
rakican,2013,A,N3,biomass,9.594000000000001
rakican,2013,B,N0,biomass,6.21
rakican,2013,B,N1,biomass,8.002
rakican,2013,B,N2,biomass,8.6
rakican,2013,B,N3,biomass,9.619
rakican,2013,C,N0,biomass,3.058
rakican,2013,C,N1,biomass,7.244
rakican,2013,C,N2,biomass,8.464
rakican,2013,C,N3,biomass,9.066
rakican,2014,A,N0,biomass,7.449
rakican,2014,A,N3,biomass,13.533000000000001
rakican,2014,B,N0,biomass,12.737
rakican,2014,B,N1,biomass,15.831
rakican,2014,B,N2,biomass,15.303999999999998
rakican,2014,B,N3,biomass,17.005
rakican,2014,C,N0,biomass,7.994
rakican,2014,C,N1,biomass,13.151
rakican,2014,C,N2,biomass,14.055
rakican,2014,C,N3,biomass,13.814
rakican,2015,A,N0,biomass,13.468
rakican,2015,A,N3,biomass,14.807
rakican,2015,B,N0,biomass,16.216
rakican,2015,B,N1,biomass,15.775
rakican,2015,B,N2,biomass,16.615000000000002
rakican,2015,B,N3,biomass,17.855
rakican,2015,C,N0,biomass,12.408999999999999
rakican,2015,C,N1,biomass,16.386
rakican,2015,C,N2,biomass,15.379999999999999
rakican,2015,C,N3,biomass,15.28
rakican,2016,A,N0,biomass,7.73
rakican,2016,A,N3,biomass,13.304
rakican,2016,B,N0,biomass,9.078
rakican,2016,B,N1,biomass,11.303
rakican,2016,B,N2,biomass,11.173
rakican,2016,B,N3,biomass,12.411999999999999
rakican,2016,C,N0,biomass,11.372
rakican,2016,C,N1,biomass,12.504000000000001
rakican,2016,C,N2,biomass,14.515
rakican,2016,C,N3,biomass,18.215
rakican,2017,A,N0,biomass,9.329
rakican,2017,A,N3,biomass,16.201999999999998
rakican,2017,B,N0,biomass,10.613
rakican,2017,B,N1,biomass,16.323
rakican,2017,B,N2,biomass,14.648
rakican,2017,B,N3,biomass,16.609
rakican,2017,C,N0,biomass,7.962
rakican,2017,C,N1,biomass,13.286000000000001
rakican,2017,C,N2,biomass,14.486999999999998
rakican,2017,C,N3,biomass,15.971
rakican,2018,A,N0,biomass,17.679000000000002
rakican,2018,A,N3,biomass,23.326
rakican,2018,B,N0,biomass,16.684
rakican,2018,B,N1,biomass,22.911
rakican,2018,B,N2,biomass,29.807
rakican,2018,B,N3,biomass,27.817
rakican,2018,C,N0,biomass,17.04
rakican,2018,C,N1,biomass,28.387999999999998
rakican,2018,C,N2,biomass,26.106
rakican,2018,C,N3,biomass,22.823
rakican,2019,A,N0,biomass,17.427
rakican,2019,A,N3,biomass,16.842
rakican,2019,B,N0,biomass,16.833
rakican,2019,B,N1,biomass,20.371
rakican,2019,B,N2,biomass,18.490000000000002
rakican,2019,B,N3,biomass,20.252
rakican,2019,C,N0,biomass,13.788
rakican,2019,C,N1,biomass,14.321
rakican,2019,C,N2,biomass,16.427999999999997
rakican,2019,C,N3,biomass,16.855
rakican,2020,A,N0,biomass,
rakican,2020,A,N3,biomass,
rakican,2020,B,N0,biomass,
rakican,2020,B,N1,biomass,
rakican,2020,B,N2,biomass,
rakican,2020,B,N3,biomass,
rakican,2020,C,N0,biomass,
rakican,2020,C,N1,biomass,
rakican,2020,C,N2,biomass,
rakican,2020,C,N3,biomass,
rakican,2021,A,N0,biomass,
rakican,2021,A,N3,biomass,
rakican,2021,B,N0,biomass,
rakican,2021,B,N1,biomass,
rakican,2021,B,N2,biomass,
rakican,2021,B,N3,biomass,
rakican,2021,C,N0,biomass,
rakican,2021,C,N1,biomass,
rakican,2021,C,N2,biomass,
rakican,2021,C,N3,biomass,
rakican,2022,A,N0,biomass,11.979
rakican,2022,A,N3,biomass,14.062
rakican,2022,B,N0,biomass,12.873999999999999
rakican,2022,B,N1,biomass,14.137
rakican,2022,B,N2,biomass,14.489999999999998
rakican,2022,B,N3,biomass,13.89
rakican,2022,C,N0,biomass,10.686
rakican,2022,C,N1,biomass,13.998000000000001
rakican,2022,C,N2,biomass,14.337
rakican,2022,C,N3,biomass,12.828
rakican,1993,A,N0,hi,0.48831936914736324
rakican,1993,A,N3,hi,0.5340805540368142
rakican,1993,B,N0,hi,0.47337224147364576
rakican,1993,B,N1,hi,0.47947252747252744
rakican,1993,B,N2,hi,0.4862098998403252
rakican,1993,B,N3,hi,0.47851002865329517
rakican,1993,C,N0,hi,0.49248937175247987
rakican,1993,C,N1,hi,0.4973344176380229
rakican,1993,C,N2,hi,0.5583720726252083
rakican,1993,C,N3,hi,0.5238761732257533
rakican,1994,A,N0,hi,0.4881895881895882
rakican,1994,A,N3,hi,0.5282677910678943
rakican,1994,B,N0,hi,0.47337918244339694
rakican,1994,B,N1,hi,0.4189628615437275
rakican,1994,B,N2,hi,0.4862155388471178
rakican,1994,B,N3,hi,0.47854226057477467
rakican,1994,C,N0,hi,0.4924945770065076
rakican,1994,C,N1,hi,0.49728976304785505
rakican,1994,C,N2,hi,0.558412357024147
rakican,1994,C,N3,hi,0.5238223903449518
rakican,1995,A,N0,hi,0.5091393754760092
rakican,1995,A,N3,hi,0.5001626016260163
rakican,1995,B,N0,hi,0.5287356321839081
rakican,1995,B,N1,hi,0.5547087642896026
rakican,1995,B,N2,hi,0.559722978756517
rakican,1995,B,N3,hi,0.5389111909289387
rakican,1995,C,N0,hi,0.516859344894027
rakican,1995,C,N1,hi,0.5106725146198831
rakican,1995,C,N2,hi,0.548861899782836
rakican,1995,C,N3,hi,0.5496993279094446
rakican,1996,A,N0,hi,0.43076923076923074
rakican,1996,A,N3,hi,0.5358994297563504
rakican,1996,B,N0,hi,0.4373027930349421
rakican,1996,B,N1,hi,0.5740593182824258
rakican,1996,B,N2,hi,0.5881351999381236
rakican,1996,B,N3,hi,0.5731180511295234
rakican,1996,C,N0,hi,0.5302247072476
rakican,1996,C,N1,hi,0.5130822311673375
rakican,1996,C,N2,hi,0.5619047619047619
rakican,1996,C,N3,hi,0.547107438016529
rakican,1997,A,N0,hi,0.5589801516862998
rakican,1997,A,N3,hi,0.577395774761025
rakican,1997,B,N0,hi,0.5196152872690458
rakican,1997,B,N1,hi,0.5312738853503185
rakican,1997,B,N2,hi,0.5498709677419354
rakican,1997,B,N3,hi,0.5373075919645186
rakican,1997,C,N0,hi,0.5599585393079254
rakican,1997,C,N1,hi,0.5506033182503771
rakican,1997,C,N2,hi,0.5529690123645244
rakican,1997,C,N3,hi,0.5672702269080908
rakican,1999,A,N0,hi,0.4082348226808255
rakican,1999,A,N3,hi,0.46817774362914594
rakican,1999,B,N0,hi,0.43954062262718296
rakican,1999,B,N1,hi,0.48356455443069624
rakican,1999,B,N2,hi,0.4952630266766392
rakican,1999,B,N3,hi,0.48404191256172463
rakican,1999,C,N0,hi,0.43925303176846964
rakican,1999,C,N1,hi,0.4813636363636364
rakican,1999,C,N2,hi,0.4376059106622382
rakican,1999,C,N3,hi,0.45362706120054747
rakican,2000,A,N0,hi,0.6023283647046024
rakican,2000,A,N3,hi,0.5972450836004506
rakican,2000,B,N0,hi,0.6145408394524522
rakican,2000,B,N1,hi,0.6303705579471597
rakican,2000,B,N2,hi,0.583697369644019
rakican,2000,B,N3,hi,0.6397046892747038
rakican,2000,C,N0,hi,0.6218301117219366
rakican,2000,C,N1,hi,0.5741696781965239
rakican,2000,C,N2,hi,0.5719502651943309
rakican,2000,C,N3,hi,0.6209321954421833
rakican,2001,A,N0,hi,0.4204545454545455
rakican,2001,A,N3,hi,0.4515169995426132
rakican,2001,B,N0,hi,0.4150537634408602
rakican,2001,B,N1,hi,0.39894582217229757
rakican,2001,B,N2,hi,0.41962030473396894
rakican,2001,B,N3,hi,0.41650469711694205
rakican,2001,C,N0,hi,0.4832131089144181
rakican,2001,C,N1,hi,0.4198878045031891
rakican,2001,C,N2,hi,0.4106711129637349
rakican,2001,C,N3,hi,0.4291070472109572
rakican,2002,A,N0,hi,0.44401506628185694
rakican,2002,A,N3,hi,0.4968357943821472
rakican,2002,B,N0,hi,0.4891798968550916
rakican,2002,B,N1,hi,0.44632240947280494
rakican,2002,B,N2,hi,0.40854153513123476
rakican,2002,B,N3,hi,0.44702562896778747
rakican,2002,C,N0,hi,0.42917242969110186
rakican,2002,C,N1,hi,0.446487790171842
rakican,2002,C,N2,hi,0.43549119818285065
rakican,2002,C,N3,hi,0.41557829223442877
rakican,2003,A,N0,hi,0.38996510648538085
rakican,2003,A,N3,hi,0.4274232438514708
rakican,2003,B,N0,hi,0.38334642576590733
rakican,2003,B,N1,hi,0.3495675316034597
rakican,2003,B,N2,hi,0.3865979381443299
rakican,2003,B,N3,hi,0.39527858581338104
rakican,2003,C,N0,hi,0.4162561576354679
rakican,2003,C,N1,hi,0.3941079782526236
rakican,2003,C,N2,hi,0.363268156424581
rakican,2003,C,N3,hi,0.36814706360826416
rakican,2004,A,N0,hi,0.42163314486977477
rakican,2004,A,N3,hi,0.5499247667770086
rakican,2004,B,N0,hi,0.475947419941267
rakican,2004,B,N1,hi,0.49153442274792053
rakican,2004,B,N2,hi,0.5191781619230547
rakican,2004,B,N3,hi,0.523884485940723
rakican,2004,C,N0,hi,0.4934154793993069
rakican,2004,C,N1,hi,0.5141480702142976
rakican,2004,C,N2,hi,0.5160780466535863
rakican,2004,C,N3,hi,0.53372048430395
rakican,2005,A,N0,hi,0.4862723986772284
rakican,2005,A,N3,hi,0.48301097752221644
rakican,2005,B,N0,hi,0.5276709695138698
rakican,2005,B,N1,hi,0.4376143000412955
rakican,2005,B,N2,hi,0.4874691325592392
rakican,2005,B,N3,hi,0.5257909772004528
rakican,2005,C,N0,hi,0.4706682382808958
rakican,2005,C,N1,hi,0.5123972951356067
rakican,2005,C,N2,hi,0.4830397709591087
rakican,2005,C,N3,hi,0.5137659783677483
rakican,2006,A,N0,hi,0.4519923187710033
rakican,2006,A,N3,hi,0.46768025800506796
rakican,2006,B,N0,hi,0.47377755257157333
rakican,2006,B,N1,hi,0.4694499193692887
rakican,2006,B,N2,hi,0.4765782163042437
rakican,2006,B,N3,hi,0.44361855625027324
rakican,2006,C,N0,hi,0.5263493582077653
rakican,2006,C,N1,hi,0.4845618418704266
rakican,2006,C,N2,hi,0.4559981255857544
rakican,2006,C,N3,hi,0.44914464977207
rakican,2007,A,N0,hi,0.44327434589078274
rakican,2007,A,N3,hi,0.46344503923150254
rakican,2007,B,N0,hi,0.45082688247712877
rakican,2007,B,N1,hi,0.40429785107446276
rakican,2007,B,N2,hi,0.4310623764156031
rakican,2007,B,N3,hi,0.43061840120663647
rakican,2007,C,N0,hi,0.5245945945945946
rakican,2007,C,N1,hi,0.4497631692263528
rakican,2007,C,N2,hi,0.43661334138243285
rakican,2007,C,N3,hi,0.4452599388379205
rakican,2008,A,N0,hi,0.511257204610951
rakican,2008,A,N3,hi,0.4903300521134916
rakican,2008,B,N0,hi,0.5412706727531242
rakican,2008,B,N1,hi,0.5489909887041503
rakican,2008,B,N2,hi,0.48237714031576606
rakican,2008,B,N3,hi,0.5009605605153125
rakican,2008,C,N0,hi,0.436685552407932
rakican,2008,C,N1,hi,0.49009031610637227
rakican,2008,C,N2,hi,0.49082315388865017
rakican,2008,C,N3,hi,0.45179124281291466
rakican,2009,A,N0,hi,0.5029164457238088
rakican,2009,A,N3,hi,0.5038204622999665
rakican,2009,B,N0,hi,0.4725669875884469
rakican,2009,B,N1,hi,0.5188865737030507
rakican,2009,B,N2,hi,0.5115978657680427
rakican,2009,B,N3,hi,0.5141546734145184
rakican,2009,C,N0,hi,0.4885204081632653
rakican,2009,C,N1,hi,0.46713358975830993
rakican,2009,C,N2,hi,0.5032901719380174
rakican,2009,C,N3,hi,0.49616935483870966
rakican,2010,A,N0,hi,0.4978544455887401
rakican,2010,A,N3,hi,0.48683103604478095
rakican,2010,B,N0,hi,0.49837986901068604
rakican,2010,B,N1,hi,0.5288876276958002
rakican,2010,B,N2,hi,0.45758746948738804
rakican,2010,B,N3,hi,0.4298230544579969
rakican,2010,C,N0,hi,0.5339872486512997
rakican,2010,C,N1,hi,0.49588179817667394
rakican,2010,C,N2,hi,0.5646141101753417
rakican,2010,C,N3,hi,0.502470973504019
rakican,2011,A,N0,hi,0.5441671618142208
rakican,2011,A,N3,hi,0.5383169302222715
rakican,2011,B,N0,hi,0.5142534220771067
rakican,2011,B,N1,hi,0.5019715224534502
rakican,2011,B,N2,hi,0.4675049074221444
rakican,2011,B,N3,hi,0.48750436474285436
rakican,2011,C,N0,hi,0.5248665355436921
rakican,2011,C,N1,hi,0.537314497716895
rakican,2011,C,N2,hi,0.5251063829787235
rakican,2011,C,N3,hi,0.5364024390243903
rakican,2012,A,N0,hi,0.406746176922514
rakican,2012,A,N3,hi,0.4747856782652547
rakican,2012,B,N0,hi,0.5098221301521537
rakican,2012,B,N1,hi,0.5182997958588509
rakican,2012,B,N2,hi,0.47507281137570667
rakican,2012,B,N3,hi,0.4848044480950275
rakican,2012,C,N0,hi,0.4324371205550737
rakican,2012,C,N1,hi,0.33562731604023294
rakican,2012,C,N2,hi,0.3666386608931687
rakican,2012,C,N3,hi,0.3590344504335599
rakican,2013,A,N0,hi,0.49650349650349657
rakican,2013,A,N3,hi,0.4985407546383156
rakican,2013,B,N0,hi,0.49082125603864735
rakican,2013,B,N1,hi,0.5799800049987502
rakican,2013,B,N2,hi,0.495
rakican,2013,B,N3,hi,0.5003638631874415
rakican,2013,C,N0,hi,0.5722694571615435
rakican,2013,C,N1,hi,0.5508006626173385
rakican,2013,C,N2,hi,0.5002362948960302
rakican,2013,C,N3,hi,0.5311052283256121
rakican,2014,A,N0,hi,0.7564773795140287
rakican,2014,A,N3,hi,0.6931205202098574
rakican,2014,B,N0,hi,0.6474051974562299
rakican,2014,B,N1,hi,0.5961089002589856
rakican,2014,B,N2,hi,0.6775352848928385
rakican,2014,B,N3,hi,0.6022346368715084
rakican,2014,C,N0,hi,0.744683512634476
rakican,2014,C,N1,hi,0.7014675690061593
rakican,2014,C,N2,hi,0.695837780149413
rakican,2014,C,N3,hi,0.6938613001303027
rakican,2015,A,N0,hi,0.38105138105138103
rakican,2015,A,N3,hi,0.521239954075775
rakican,2015,B,N0,hi,0.49099654662062153
rakican,2015,B,N1,hi,0.553026941362916
rakican,2015,B,N2,hi,0.564008426120975
rakican,2015,B,N3,hi,0.5173340800896108
rakican,2015,C,N0,hi,0.3857683939076477
rakican,2015,C,N1,hi,0.49005248382765776
rakican,2015,C,N2,hi,0.544148244473342
rakican,2015,C,N3,hi,0.5448298429319371
rakican,2016,A,N0,hi,0.4673997412677878
rakican,2016,A,N3,hi,0.5153337342152736
rakican,2016,B,N0,hi,0.49559374311522364
rakican,2016,B,N1,hi,0.5053525612669202
rakican,2016,B,N2,hi,0.5047883290074285
rakican,2016,B,N3,hi,0.5013696422816629
rakican,2016,C,N0,hi,0.49815335912768205
rakican,2016,C,N1,hi,0.49736084452975043
rakican,2016,C,N2,hi,0.5149844987943506
rakican,2016,C,N3,hi,0.5111172110897613
rakican,2017,A,N0,hi,0.5540786793868581
rakican,2017,A,N3,hi,0.6621404764843847
rakican,2017,B,N0,hi,0.48581927824366344
rakican,2017,B,N1,hi,0.61912638608099
rakican,2017,B,N2,hi,0.5792599672310212
rakican,2017,B,N3,hi,0.6022036245409115
rakican,2017,C,N0,hi,0.5771163024365737
rakican,2017,C,N1,hi,0.6695769983441217
rakican,2017,C,N2,hi,0.6367778007869125
rakican,2017,C,N3,hi,0.6691503349821551
rakican,2018,A,N0,hi,0.43475309689462066
rakican,2018,A,N3,hi,0.5150047157678127
rakican,2018,B,N0,hi,0.45181011747782307
rakican,2018,B,N1,hi,0.4806424861420278
rakican,2018,B,N2,hi,0.488341664709632
rakican,2018,B,N3,hi,0.5056620052485891
rakican,2018,C,N0,hi,0.45886150234741785
rakican,2018,C,N1,hi,0.481435817951247
rakican,2018,C,N2,hi,0.5006894966674328
rakican,2018,C,N3,hi,0.5001095386233185
rakican,2019,A,N0,hi,0.39249440523325874
rakican,2019,A,N3,hi,0.5632347702173139
rakican,2019,B,N0,hi,0.49355432780847147
rakican,2019,B,N1,hi,0.5084188306906877
rakican,2019,B,N2,hi,0.5528393726338561
rakican,2019,B,N3,hi,0.5389591151491211
rakican,2019,C,N0,hi,0.5143603133159269
rakican,2019,C,N1,hi,0.602960687102856
rakican,2019,C,N2,hi,0.5331141952763575
rakican,2019,C,N3,hi,0.5820231385345594
rakican,2020,A,N0,hi,
rakican,2020,A,N3,hi,
rakican,2020,B,N0,hi,
rakican,2020,B,N1,hi,
rakican,2020,B,N2,hi,
rakican,2020,B,N3,hi,
rakican,2020,C,N0,hi,
rakican,2020,C,N1,hi,
rakican,2020,C,N2,hi,
rakican,2020,C,N3,hi,
rakican,2021,A,N0,hi,
rakican,2021,A,N3,hi,
rakican,2021,B,N0,hi,
rakican,2021,B,N1,hi,
rakican,2021,B,N2,hi,
rakican,2021,B,N3,hi,
rakican,2021,C,N0,hi,
rakican,2021,C,N1,hi,
rakican,2021,C,N2,hi,
rakican,2021,C,N3,hi,
rakican,2022,A,N0,hi,0.38617580766341103
rakican,2022,A,N3,hi,0.31730905987768454
rakican,2022,B,N0,hi,0.38581637408730773
rakican,2022,B,N1,hi,0.3407370729291929
rakican,2022,B,N2,hi,0.30931677018633547
rakican,2022,B,N3,hi,0.3204463642908567
rakican,2022,C,N0,hi,0.34465655998502714
rakican,2022,C,N1,hi,0.3596228032576082
rakican,2022,C,N2,hi,0.30522424496059153
rakican,2022,C,N3,hi,0.3313065169940755
